//Index	Name	Damage	Mana	BP	Dis	Delay	Ene	Cmd	Attr	Type	UseType	Brand	KillCnt	St1	St2	St3	DW	DK	FE	MG	DL	SUM	RF	STUnk1	STUnk2	STUnk3	STUnk4	STUnk5	STUnk6	STUnk7	STUnk8	STUnk9	STUnk10
392	"毁灭烈焰强化"	100	22	198	49	6	0	258	0	3	0	4	40	0	0	0	0	3	0	0	0	0	0	0	7	92	0	0	2
393	"暴风雪精通"	93	1	110	5	6	0	223	0	0	0	4	391	0	0	0	0	3	0	0	0	0	0	0	7	93	0	0	0
394	"陨石精通"	21	1	14	0	6	0	100	0	4	0	4	390	0	0	0	0	3	0	0	0	0	0	0	8	95	0	0	0
395	"毁灭烈焰强化施展开始"	100	22	198	49	6	0	258	0	3	0	4	58	0	0	0	0	3	0	0	0	0	0	0	7	92	0	0	2
397	"单手杖强化"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	2	97	0	0	2
398	"双手杖强化"	0	4	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	2	98	0	0	2
399	"盾牌强化"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	2	99	0	0	0
400	"单手杖精通"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	3	100	0	0	0
401	"双手杖精通"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	3	101	0	0	0
402	"盾牌精通"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	3	102	0	0	0
403	"守护之魂强化"	77	7	77	24	6	0	126	0	-1	0	4	16	0	0	0	0	3	0	0	0	0	0	0	4	103	1	0	0
404	"守护之魂熟练"	77	10	84	26	6	0	126	0	-1	0	4	403	0	0	0	0	3	0	0	0	0	0	0	5	104	1	0	0
405	"最小魔法攻击力提高"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	5	105	0	0	2
406	"守护之魂精通"	77	7	92	28	6	0	126	0	-1	0	4	404	0	0	0	0	3	0	0	0	0	0	0	6	106	1	0	0
407	"最大魔法值提高"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	3	0	0	3	0	0	0	6	107	0	0	2
409	"幻影之翼吸收强化"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	109	0	0	0
410	"幻影之翼防御强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	8	110	0	0	0
411	"五重箭强化"	100	22	11	7	6	0	0	0	-1	0	4	235	0	0	0	0	0	0	3	0	0	0	0	6	111	0	0	1
412	"幻影之翼攻击强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	9	112	0	0	0
413	"治疗强化"	8	22	22	0	6	0	100	0	-1	0	4	26	0	0	0	0	0	0	3	0	0	0	0	2	113	3	0	4
414	"多重箭强化"	0	22	5	0	6	0	0	0	-1	0	4	24	0	0	0	0	0	0	3	0	0	0	0	2	114	0	1	1
415	"召唤兽强化 (1)"	0	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	115	0	0	0
416	"穿透箭强化"	130	22	10	11	6	0	0	0	5	0	4	52	0	0	0	0	0	0	3	0	0	0	0	3	116	0	0	1
417	"防御力提高强化"	13	22	33	0	6	0	100	0	-1	0	4	27	0	0	0	0	0	0	3	0	0	0	0	3	117	1	0	4
418	"多重箭精通"	0	0	9	0	6	0	0	0	-1	0	4	414	0	0	0	0	0	0	3	0	0	0	0	3	118	0	1	0
419	"召唤兽强化 (2)"	0	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	119	0	0	0
420	"攻击力提高强化"	18	22	44	0	6	0	100	0	-1	0	4	28	0	0	0	0	0	0	3	0	0	0	0	4	120	1	0	4
421	"武器精通"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	4	121	0	0	1
422	"攻击力提高精通"	18	22	48	0	6	0	100	0	-1	0	4	420	0	0	0	0	0	0	3	0	0	0	0	5	122	1	0	4
423	"防御力提高精通"	13	22	36	0	6	0	100	0	-1	0	4	417	0	0	0	0	0	0	3	0	0	0	0	5	123	1	0	4
424	"冰箭强化"	0	22	15	18	8	0	0	0	0	0	4	51	0	0	0	0	0	0	3	0	0	0	0	5	124	0	0	1
425	"驱散"	0	0	72	10	6	3000	0	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	6	125	1	0	0
426	"组队治疗"	0	0	66	12	6	10000	100	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	7	126	3	0	4
427	"毒箭"	0	27	22	27	6	10000	0	0	1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	127	2	0	0
428	"召唤兽强化 (3)"	0	16	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	7	128	0	0	0
429	"组队治疗强化"	0	22	72	13	6	10000	100	0	-1	0	4	426	0	0	0	0	0	0	3	0	0	0	0	8	129	3	0	4
430	"祝福"	0	0	108	18	6	3000	100	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	130	1	0	4
431	"五重箭精通"	100	1	12	8	6	0	0	0	-1	0	4	411	0	0	0	0	0	0	3	0	0	0	0	7	243	0	0	0
432	"萨迪洛斯召唤"	0	0	525	52	0	0	280	0	-1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	8	132	0	0	0
433	"祝福强化"	0	10	118	20	6	3000	100	0	-1	0	4	430	0	0	0	0	0	0	3	0	0	0	0	9	133	1	0	4
434	"毒箭强化"	0	22	24	29	6	10000	0	0	1	0	4	427	0	0	0	0	0	0	3	0	0	0	0	9	131	0	0	1
435	"弓类强化"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	135	0	0	1
436	"弩类强化"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	136	0	0	1
437	"盾牌类强化"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	137	0	0	0
438	"弓类精通"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	138	0	0	0
439	"弩类强化"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	139	0	0	0
440	"盾牌类精通"	0	15	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	140	0	0	0
441	"无影箭强化"	220	1	55	11	6	200	0	0	-1	0	4	77	0	0	0	0	0	0	3	0	0	0	0	5	141	1	0	0
442	"最小攻击力提高"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	5	61	0	0	1
443	"最大攻击力提高"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	6	143	0	0	1
445	"次元之翼吸收强化"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	8	145	0	0	0
446	"次元之翼防御强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	8	146	0	0	0
447	"次元之翼攻击强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	9	147	0	0	0
448	"火属性之书强化"	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	148	0	0	3
449	"风属性之书强化"	0	3	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	149	0	0	3
450	"雷属性之书强化"	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	150	0	0	3
451	"火属性之书精通"	0	7	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	151	2	0	0
452	"风属性之书精通"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	152	0	0	0
453	"雷属性之书精通"	0	7	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	153	0	0	0
454	"昏睡术强化"	40	1	30	7	6	0	100	0	-1	0	4	219	0	0	0	0	0	0	0	0	0	3	0	3	154	2	0	0
455	"链雷咒强化"	75	22	103	0	6	0	75	0	2	0	4	215	0	0	0	0	0	0	0	0	0	3	0	4	155	0	0	2
456	"烈光闪强化"	93	22	125	10	6	0	216	0	2	0	4	230	0	0	0	0	0	0	0	0	0	3	0	4	156	0	0	2
457	"魔法精通"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	157	0	0	0
458	"摄魂咒强化"	35	22	57	0	6	0	93	0	-1	0	4	214	0	0	0	0	0	0	0	0	0	3	0	5	158	0	0	0
459	"虚弱阵强化"	93	3	55	17	6	4000	173	0	-1	0	4	221	0	0	0	0	0	0	0	0	0	3	0	7	159	2	0	0
460	"破御阵强化"	111	3	77	17	6	4000	201	0	-1	0	4	222	0	0	0	0	0	0	0	0	0	3	0	6	160	2	0	0
461	"蒙眼煞"	0	0	115	25	3	10000	201	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	3	0	8	161	2	0	0
462	"摄魂咒精通"	35	17	62	0	6	0	93	0	-1	0	4	458	0	0	0	0	0	0	0	0	0	3	0	7	162	2	0	0
463	"蒙眼煞强化"	0	1	126	27	3	10000	201	0	-1	0	4	461	0	0	0	0	0	0	0	0	0	3	0	9	163	2	0	0
465	"法杖强化"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	165	0	0	2
466	"异界之书强化"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	2	166	0	0	3
467	"法杖精通"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	167	0	0	0
468	"异界之书精通"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	3	168	0	0	0
469	"狂暴术强化"	83	7	150	75	5	5000	181	0	-1	0	4	218	0	0	0	0	0	0	0	0	0	3	0	4	169	1	0	0
470	"狂暴术熟练"	83	7	165	82	5	5000	181	0	-1	0	4	469	0	0	0	0	0	0	0	0	0	3	0	5	170	1	0	0
471	"最小魔法攻击力/诅咒力提高"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	5	171	0	0	0
472	"狂暴术精通"	83	10	181	90	5	5000	181	0	-1	0	4	470	0	0	0	0	0	0	0	0	0	3	0	6	172	1	0	0
473	"最大魔法攻击力/诅咒力提高"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	6	173	0	0	0
475	"毁灭之翼吸收强化"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	8	175	0	0	0
476	"毁灭之翼防御强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	8	176	0	0	0
478	"毁灭之翼攻击强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	9	178	0	0	0
479	"旋风斩强化"	0	22	9	0	2	0	0	0	-1	0	4	22	0	0	0	0	0	0	0	3	0	0	0	2	179	0	1	1
480	"掌心雷强化"	13	3	20	0	6	0	100	0	2	0	4	3	0	0	0	0	0	0	0	3	0	0	0	2	180	0	0	2
481	"霹雳回旋斩强化"	0	3	10	10	2	0	0	0	-1	0	4	41	0	0	0	0	0	0	0	3	0	0	0	2	181	0	0	1
482	"天雷闪强化"	0	3	15	0	5	0	100	0	-1	0	4	56	0	0	0	0	0	0	0	3	0	0	0	2	182	0	1	1
483	"火龙强化"	35	3	55	0	6	0	100	0	3	0	4	5	0	0	0	0	0	0	0	3	0	0	0	3	183	0	0	2
484	"爆炎强化"	80	22	165	0	3	0	150	0	2	0	4	13	0	0	0	0	0	0	0	3	0	0	0	3	184	0	0	2
485	"武器精通"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	3	185	0	0	1
486	"毁灭烈焰强化"	88	22	220	0	0	0	200	0	3	0	4	14	0	0	0	0	0	0	0	3	0	0	0	4	186	0	0	2
487	"黑龙波强化"	50	22	108	0	6	0	100	0	-1	0	4	9	0	0	0	0	0	0	0	3	0	0	0	4	187	0	0	2
488	"魔法精通"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	4	188	0	0	2
489	"冰封强化"	25	3	42	0	6	0	100	0	0	0	4	7	0	0	0	0	0	0	0	3	0	0	0	5	189	0	0	2
490	"玄月斩强化"	0	22	15	22	3	0	0	0	1	0	4	55	0	0	0	0	0	0	0	3	0	0	0	5	190	2	0	1
491	"冰封精通"	25	1	46	0	6	0	100	0	0	0	4	489	0	0	0	0	0	0	0	3	0	0	0	6	246	0	0	0
492	"火剑袭强化"	0	22	30	37	3	0	0	0	3	0	4	236	0	0	0	0	0	0	0	3	0	0	0	6	192	0	0	1
493	"玄月斩精通"	0	7	17	24	3	0	0	0	1	0	4	490	0	0	0	0	0	0	0	3	0	0	0	7	193	2	0	0
494	"火剑袭精通"	0	7	33	40	3	0	0	0	3	0	4	492	0	0	0	0	0	0	0	3	0	0	0	7	194	0	0	0
495	"地牢术"	0	26	180	15	3	10000	127	0	4	0	4	0	0	0	0	0	3	0	0	3	0	0	0	8	197	0	0	0
496	"闪电轰顶强化"	220	22	132	11	6	0	118	0	5	0	4	237	0	0	0	0	0	0	0	3	0	0	0	7	199	0	0	2
497	"地牢术强化"	0	22	198	17	3	10000	127	0	4	0	4	495	0	0	0	0	3	0	0	3	0	0	0	9	201	0	0	1
504	"帝王披风吸收强化"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	204	0	0	0
505	"帝王披风防御强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	205	0	0	0
506	"统率属性提高"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	206	0	0	0
507	"帝王披风攻击强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	9	207	0	0	0
508	"星云火链强化"	74	22	25	0	6	0	20	0	-1	0	4	61	0	0	0	0	0	0	0	0	3	0	0	2	208	0	0	1
509	"冲击波强化"	0	3	15	0	4	0	0	0	-1	0	4	60	0	0	0	0	0	0	0	0	3	0	0	2	209	0	0	1
510	"黑王马强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	210	0	0	0
511	"致命圣印强化"	82	3	75	75	0	0	25	300	-1	0	4	64	0	0	0	0	0	0	0	0	3	0	0	3	211	1	0	0
512	"地裂强化"	0	22	0	75	10	10000	0	0	2	0	4	62	0	0	0	0	0	0	0	0	3	0	0	3	212	0	0	1
513	"武器精通"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	213	0	0	1
514	"星云火链精通"	74	1	27	0	6	0	20	0	-1	0	4	508	0	0	0	0	0	0	0	0	3	0	0	4	214	0	0	0
515	"致命一击增加强化 (2)"	82	10	82	82	0	0	25	300	-1	0	4	511	0	0	0	0	0	0	0	0	3	0	0	4	215	1	0	0
516	"地裂精通"	0	1	0	75	10	10000	0	0	2	0	4	512	0	0	0	0	0	0	0	0	3	0	0	4	216	0	0	0
517	"致命一击增加强化 (3)"	82	7	100	100	0	0	25	300	-1	0	4	515	0	0	0	0	0	0	0	0	3	0	0	5	217	1	0	0
518	"火舞旋风强化"	102	22	45	11	6	0	32	70	-1	0	4	78	0	0	0	0	0	0	0	0	3	0	0	5	218	0	0	1
519	"闪电之舞强化"	92	3	0	150	10	5000	29	340	-1	0	4	65	0	0	0	0	0	0	0	0	3	0	0	6	219	0	0	1
520	"火舞旋风精通"	102	5	49	12	6	0	32	70	-1	0	4	518	0	0	0	0	0	0	0	0	3	0	0	6	220	0	0	0
521	"钢铁防御"	0	28	64	29	0	60000	0	0	-1	0	4	0	0	0	0	0	0	0	0	0	3	0	0	8	23	1	0	0
522	"致命圣印精通"	82	1	110	110	0	0	25	300	-1	0	4	517	0	0	0	0	0	0	0	0	3	0	0	7	222	1	0	0
523	"黑暗之力强化"	100	22	75	22	6	0	16	0	-1	0	4	238	0	0	0	0	0	0	0	0	3	0	0	7	223	0	0	1
524	"钢铁防御强化"	0	3	70	31	0	60000	0	0	-1	0	4	521	0	0	0	0	0	0	0	0	3	0	0	9	224	1	0	0
526	"天鹰强化"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	226	0	0	0
527	"权杖强化"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	227	0	0	1
528	"盾牌强化"	0	10	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	228	0	0	0
529	"权杖强化 : 宠物强化"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	2	229	0	0	0
530	"天鹰强化 (2)"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	230	0	0	0
531	"权杖精通"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	231	0	0	0
532	"盾牌精通"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	232	0	0	0
533	"统帅攻击力 增加"	0	20	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	3	233	0	0	0
534	"天鹰强化 (3)"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	5	234	0	0	0
535	"宠物生命值强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	5	235	0	0	0
536	"天鹰强化 (4)"	0	23	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	6	236	0	0	0
538	"天鹰强化 (5)"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	7	238	0	0	0
539	"精神之王"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	8	239	0	0	0
548	"武者披风吸收强化"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	248	0	0	0
549	"武者披风防御强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	8	249	0	0	0
550	"武者披风攻击强化"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	9	250	0	0	0
551	"幽冥青狼拳强化"	0	22	10	0	2	0	0	0	4	0	4	260	0	0	0	0	0	0	0	0	0	0	3	2	251	0	1	1
552	"斗气爆裂拳强化"	0	22	10	0	2	0	0	0	3	0	4	261	0	0	0	0	0	0	0	0	0	0	3	2	252	0	1	1
554	"幽冥青狼拳精通"	0	1	10	0	2	0	0	0	4	0	4	551	0	0	0	0	0	0	0	0	0	0	3	3	254	0	1	0
555	"斗气爆裂拳精通"	0	1	10	0	2	0	0	0	3	0	4	552	0	0	0	0	0	0	0	0	0	0	3	3	255	0	1	0
556	"防御成功率增加"	0	5	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	13	0	0	0
557	"武器精通"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	35	0	0	0
558	"回旋踢强化"	150	22	22	20	4	700	0	0	0	0	4	262	0	0	0	0	0	0	0	0	0	0	3	5	258	0	0	1
559	"幽冥光速拳强化"	180	22	84	0	4	0	0	0	5	0	4	263	0	0	0	0	0	0	0	0	0	0	3	5	259	0	0	1
560	"炎龙拳强化"	150	22	60	33	3	700	0	0	4	0	4	264	0	0	0	0	0	0	0	0	0	0	3	5	260	0	0	1
561	"炎龙拳精通"	150	1	66	36	3	700	0	0	4	0	4	560	0	0	0	0	0	0	0	0	0	0	3	6	261	2	0	1
562	"回旋踢精通"	150	1	24	22	4	700	0	0	0	0	4	558	0	0	0	0	0	0	0	0	0	0	3	7	262	2	0	1
563	"幽冥光速拳精通"	180	0	92	0	6	0	0	0	5	0	4	559	0	0	0	0	0	0	0	0	0	0	3	7	263	0	0	1
564	"嗜血之龙强化"	200	24	110	110	4	3000	0	0	5	0	4	265	0	0	0	0	0	0	0	0	0	0	3	7	264	0	0	0
565	"鲜血咆哮"	0	0	100	200	0	120000	0	0	-1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	8	265	1	0	0
566	"嗜血之龙精通"	200	1	121	121	4	3000	0	0	5	0	4	564	0	0	0	0	0	0	0	0	0	0	3	8	266	0	0	0
567	"鲜血咆哮强化"	0	1	110	220	0	120000	0	0	-1	0	4	565	0	0	0	0	0	0	0	0	0	0	3	9	267	1	0	0
568	"装备武器强化"	0	22	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	268	0	0	1
569	"斗神-御 强化"	50	22	55	11	7	0	30	0	-1	0	4	268	0	0	0	0	0	0	0	0	0	0	3	2	269	1	0	0
571	"装备武器精通"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	271	1	0	0
572	"斗神-御 精通"	50	22	60	12	7	0	30	0	-1	0	4	569	0	0	0	0	0	0	0	0	0	0	3	3	272	1	0	0
573	"斗神-命 强化"	80	5	55	11	7	0	35	0	-1	0	4	267	0	0	0	0	0	0	0	0	0	0	3	4	273	1	0	0
574	"防御力转换"	0	20	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	274	0	0	0
578	"减少耐久 (1)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
579	"PVP防御率提高"	0	29	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0
580	"提高最大SD"	0	33	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0
581	"魔法值自动恢复力增加"	0	7	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	3	0	0	0
582	"毒抵抗力提高"	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0
583	"减少耐久 (2)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	5	0	0	0
584	"SD恢复速度提高"	0	2	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	6	0	0	0
585	"生命力自动恢复力增加"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	7	0	0	0
586	"雷抵抗力提高"	0	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	8	0	0	0
587	"防御力增加"	0	35	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	9	0	0	0
588	"自动AG 恢复力增加"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	10	0	0	0
589	"冰抵抗力提高"	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	4	11	0	0	0
590	"减少耐久 (3)"	0	17	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	5	12	0	0	0
591	"防御成功率提高"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	5	13	0	0	0
592	"施展无敌"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	6	14	0	0	0
593	"套装防御力增加"	0	3	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	6	15	0	0	0
594	"复仇"	0	1	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	6	16	0	0	0
595	"智力属性增加"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	17	0	0	0
596	"体力属性增加"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	18	0	0	0
597	"敏捷属性增加"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	19	0	0	0
598	"力量属性增加"	0	36	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	7	20	0	0	0
599	"攻击成功率提高"	0	30	0	0	0	0	0	0	-1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	25	0	0	0
end
